subgraph, indices
WAZTOJ-subgraph-2, 3 19 4 9 10 7 18 11 5 8 12 16 6 13 14 17 15 
WAZTOJ-subgraph-3, 33 34 35 22 31 27 29 23 24 32 26 28 30 25 36 20 21 
XATQOB-subgraph-0, 1 24 25 23 26 27 22 31 28 29 4 7 32 30 6 8 21 9 20 10 11 18 5 19 16 12 17 14 13 15 
ITARIF-subgraph-0, 1 2 3 38 4 5 9 6 7 42 8 10 43 39 20 11 19 21 40 12 13 17 44 22 23 27 14 15 18 25 24 28 16 26 
PIWNIT-subgraph-0, 1 9 10 33 34 8 2 6 7 31 32 3 11 5 29 30 26 4 12 23 28 27 17 13 18 22 16 35 14 19 42 21 38 15 36 20 39 41 37 40 
COHMIW-subgraph-0, 1 2 15 17 12 16 5 13 14 6 7 3 4 8 9 10 11 
COHMIW-subgraph-1, 33 32 18 29 34 19 22 30 31 23 24 20 25 21 26 27 28 
HOSVAM-subgraph-0, 1 7 19 31 8 20 24 33 6 32 21 53 57 23 11 13 22 54 56 37 38 39 18 43 14 55 17 52 5 44 45 15 50 51 16 9 12 46 47 49 48 10 35 34 41 42 40 25 2 36 26 30 58 27 29 62 59 28 61 60 
LUPSOF-subgraph-0, 1 25 35 21 36 37 38 34 22 17 12 18 13 14 15 19 20 29 30 31 8 9 6 2 26 7 3 4 5 16 32 23 33 27 10 24 28 11 
ZEVKUK-subgraph-3, 4 5 61 48 62 63 64 49 50 51 65 66 67 52 53 54 68 69 70 57 55 56 73 71 72 58 59 60 
GOCCIO-subgraph-3, 4 10 20 5 11 12 13 21 22 23 6 7 9 8 14 17 30 27 40 24 15 16 18 19 36 31 32 28 29 41 42 46 25 26 37 38 39 33 34 35 43 44 45 49 47 48 
VAHNAX-subgraph-0, 1 28 5 40 29 30 31 6 7 8 41 42 43 3 32 9 2 10 4 44 38 33 34 18 11 50 45 46 36 39 35 19 20 24 12 13 14 51 48 47 37 21 22 23 25 26 27 17 15 16 49 
PEJBAK-subgraph-0, 0 51 50 43 2 48 4 44 52 60 56 49 46 18 29 45 53 54 55 61 62 63 57 58 59 47 27 19 3 30 25 28 20 21 35 39 31 75 76 26 23 22 36 37 38 41 42 40 33 34 32 24 
QABMEN-subgraph-0, 0 1 2 36 61 3 4 28 37 45 52 7 8 12 5 54 55 38 39 43 46 53 24 6 9 10 11 13 14 15 16 29 40 41 44 25 26 27 20 17 18 19 32 30 31 42 21 22 23 33 34 35 
WULNOG-subgraph-1, 3 11 32 4 12 33 40 13 34 35 41 38 57 46 36 37 39 66 58 47 55 42 67 64 59 60 49 48 53 56 43 44 45 65 62 61 50 51 54 63 52 
LAYDEW-subgraph-3, 4 57 66 58 67 64 59 60 11 13 65 62 61 12 77 68 14 63 75 69 73 76 70 71 74 72 
GOSFUR-subgraph-0, 1 36 5 37 33 6 38 7 34 35 30 39 40 44 27 31 32 41 42 45 4 28 29 43 2 8 12 22 9 46 3 20 13 49 47 48 23 18 21 14 50 51 52 25 26 24 19 16 15 10 53 54 17 55 56 11 57 65 66 58 59 63 67 68 69 60 61 64 62 
XORVEH-subgraph-1, 2 41 5 31 42 43 47 6 8 33 37 32 44 45 46 49 50 48 9 7 34 35 36 38 39 40 10 11 15 12 13 16 14 17 18 4 3 19 22 20 23 27 21 25 26 24 28 29 30 
IGATAO-subgraph-0, 0 1 2 4 13 5 8 10 15 9 11 14 7 16 12 47 20 6 44 59 45 33 18 17 48 60 68 46 34 42 19 21 49 57 61 62 66 69 35 36 43 40 23 31 50 51 58 55 63 64 67 37 38 41 25 24 27 32 52 53 56 65 39 26 29 28 54 30 
NIMCOC-subgraph-0, 1 11 14 12 13 8 17 15 16 9 10 5 18 3 4 6 7 19 20 24 34 37 21 22 25 35 36 31 38 39 40 23 2 27 26 33 28 32 41 62 29 30 42 50 60 53 43 44 51 48 58 61 56 45 46 52 49 59 54 57 47 55 
ONIWOA-subgraph-1, 3 29 54 15 8 57 55 56 7 16 22 17 14 18 6 20 40 9 38 23 41 31 25 34 39 30 24 32 26 36 35 12 37 10 11 
OFIDOY-subgraph-1, 19 48 20 21 34 23 22 47 35 36 37 24 25 52 49 50 26 28 30 27 29 32 33 31 
QEXSAQ-subgraph-0, 0 1 9 7 2 3 56 10 11 8 57 4 5 16 12 6 58 15 59 13 17 14 28 18 19 23 26 29 20 21 24 27 22 25 
RIDJOE-subgraph-2, 5 6 34 21 7 35 43 39 26 30 22 9 10 8 36 37 38 44 45 46 41 42 40 27 28 29 33 31 32 25 23 24 
TECBOV-subgraph-1, 2 15 23 16 21 24 17 4 19 22 18 14 20 25 5 26 34 3 6 27 28 35 32 12 7 8 29 30 33 10 13 9 31 11 
YOXQAF-subgraph-0, 1 10 3 23 11 19 15 9 4 28 24 32 12 13 14 20 21 22 17 18 16 7 2 5 29 30 31 25 26 27 33 34 35 8 49 36 6 50 54 58 41 37 45 51 52 53 57 55 56 59 60 61 42 43 44 38 39 40 46 47 48 
VEWVEZ-subgraph-2, 3 38 8 14 39 40 12 5 9 15 16 10 4 13 6 26 30 18 11 7 27 28 29 33 31 32 17 19 45 46 20 21 22 25 23 24 41 34 42 43 44 35 36 37 
SAWBUQ-subgraph-1, 2 9 10 14 37 11 13 4 6 43 46 3 5 22 7 44 38 40 47 16 18 23 8 53 39 41 55 48 17 25 19 49 54 42 24 56 26 50 15 57 27 58 59 45 12 28 29 51 52 20 21 60 30 61 62 63 33 31 32 65 66 64 34 35 36 
KISRUA-subgraph-0, 0 1 12 13 22 14 39 31 27 36 24 32 26 28 21 38 25 29 8 37 30 9 10 11 33 23 34 35 
XAQZUO-subgraph-0, 1 17 2 3 35 14 25 4 41 36 37 11 15 16 26 27 31 5 6 7 42 43 44 38 39 40 10 12 13 28 29 30 33 34 32 9 8 18 19 20 21 22 23 24 45 50 46 51 52 53 49 47 48 
QANZOU-subgraph-0, 1 10 4 16 11 15 9 5 17 21 43 12 14 47 42 8 6 38 18 48 20 22 44 13 46 41 7 39 49 19 51 2 52 53 45 40 50 23 54 55 24 25 57 56 26 3 58 27 29 59 28 61 60 
CIYBOD-subgraph-4, 6 17 18 12 35 37 38 19 20 30 33 34 36 7 31 32 21 14 27 22 23 24 15 16 9 28 29 25 26 10 
ZAZPUO-subgraph-1, 2 42 43 46 44 45 3 4 5 47 48 56 49 50 57 54 51 52 55 53 
TIMMOR-subgraph-1, 2 10 12 19 20 5 13 23 24 4 6 25 26 27 9 7 16 11 8 17 3 21 22 18 14 28 29 15 30 31 32 
DIQTAC-subgraph-0, 1 19 16 20 28 17 18 15 21 22 26 4 3 13 23 24 27 29 7 11 14 25 5 53 9 8 12 30 40 10 2 35 6 38 31 34 36 39 45 32 41 37 33 42 43 44 
AGUKOD-subgraph-0, 0 67 68 2 35 1 3 36 44 8 4 5 37 38 42 45 6 22 9 40 39 43 7 27 23 31 10 18 14 41 28 29 30 24 25 26 32 33 34 11 12 13 19 20 21 16 17 15 
CIDYIX-subgraph-1, 2 6 3 5 9 7 33 10 32 29 8 34 35 36 30 31 
COMSPW-subgraph-0, 1 18 19 20 17 25 26 27 28 29 30 31 7 16 2 15 12 14 24 13 21 23 22 
IVUFIO-subgraph-1, 2 6 8 3 7 23 9 10 11 31 24 12 13 29 22 25 26 28 30 68 27 14 50 4 5 15 58 51 16 19 63 56 59 52 17 18 20 21 65 66 64 57 54 60 61 62 53 55 
GAKFOR-subgraph-0, 0 1 2 30 3 63 31 4 5 61 32 45 9 12 6 62 47 33 37 41 46 17 10 11 19 13 14 8 7 15 48 34 35 36 40 38 39 42 43 44 18 27 21 24 20 16 49 53 57 28 29 22 23 25 26 50 51 52 56 54 55 58 59 60 
HUFYUF-subgraph-1, 2 39 16 34 40 11 37 35 55 3 12 38 36 57 58 56 17 5 13 18 19 23 6 14 7 20 21 25 22 24 9 15 8 26 31 10 27 52 49 29 28 32 41 53 54 50 51 45 30 33 42 43 44 46 47 48 
XIXFEQ-subgraph-1, 2 35 37 25 3 4 36 26 24 38 5 10 27 9 22 41 39 40 45 33 28 29 16 20 23 42 43 44 46 47 48 34 31 30 17 18 21 12 49 50 51 32 19 11 
MEBKOX-subgraph-0, 1 46 39 49 47 48 37 40 36 38 41 42 43 45 2 44 35 50 51 52 53 
MEBKOX-subgraph-1, 3 65 58 66 67 68 59 62 60 61 55 63 4 56 64 69 57 54 70 71 72 
XAMTUA-subgraph-0, 1 10 11 3 12 13 9 17 8 2 15 4 5 18 22 6 7 14 19 35 21 38 16 29 30 31 20 36 37 33 34 32 23 41 39 40 
IVERUW-subgraph-0, 1 18 11 13 12 19 21 20 22 23 24 5 6 7 
JASRIF-subgraph-0, 1 10 11 6 9 25 26 27 12 7 8 23 24 28 13 14 19 20 21 22 29 30 31 33 34 32 
JOFBUF-subgraph-0, 1 2 21 3 20 9 22 4 5 7 10 11 12 6 8 13 14 15 17 18 16 
GOMREH-subgraph-0, 0 1 18 8 20 30 19 16 14 26 21 22 36 31 32 17 15 27 28 29 25 23 24 37 38 39 33 34 35 
BOCKUZ-subgraph-0, 1 13 6 8 11 14 41 31 9 7 12 19 15 42 43 47 33 37 32 10 27 23 20 21 22 17 18 16 44 45 46 49 50 48 34 35 36 38 39 40 28 29 30 25 26 24 
SUVNOP-subgraph-2, 3 11 22 12 13 14 49 53 50 37 51 54 19 38 52 15 27 33 28 9 34 10 18 41 35 57 42 36 5 25 58 6 26 
SUVNOP-subgraph-3, 4 61 24 62 63 64 20 55 21 31 47 56 23 32 48 17 45 43 46 44 29 30 16 59 39 65 60 67 40 66 7 68 8 
LUHLAD-subgraph-0, 1 37 8 5 38 39 9 23 18 4 10 31 40 24 19 7 6 29 32 41 20 30 3 21 22 13 11 46 12 44 47 48 42 45 49 43 
BUSYAS-subgraph-2, 3 20 21 23 4 5 22 24 32 6 7 8 25 26 33 30 27 28 31 29 
KILKIZ-subgraph-2, 3 15 33 14 32 13 30 31 28 29 8 4 7 9 5 12 6 17 18 16 10 25 26 27 11 19 20 21 22 23 24 
IHESUL-subgraph-0, 0 1 2 3 43 42 4 10 5 6 8 11 7 9 41 12 13 40 14 17 29 15 18 38 30 16 19 27 36 39 32 31 20 21 25 28 34 37 33 22 23 26 35 24 
ECOGAG-subgraph-0, 1 10 8 3 7 9 29 11 5 2 4 30 12 20 6 16 13 21 33 50 17 23 14 22 34 35 36 51 52 31 24 37 38 39 44 32 76 40 45 46 47 77 78 79 41 42 59 49 48 43 53 60 61 56 55 54 71 57 58 66 62 73 68 72 74 67 65 63 64 69 70 75 
AMAVES-subgraph-0, 1 28 31 20 22 33 34 32 21 30 11 23 9 13 12 10 3 19 29 6 17 2 14 15 18 4 26 7 16 5 27 24 8 25 
AMAVES-subgraph-1, 35 65 62 66 67 68 54 56 55 64 57 45 43 47 46 44 37 53 63 40 51 36 49 48 52 38 41 50 60 39 42 58 61 59 
BUNZIW-subgraph-0, 1 19 20 24 17 21 22 23 25 26 27 18 16 28 15 29 37 3 30 31 35 38 33 32 36 34 
KENQOM-subgraph-0, 0 1 2 10 3 8 11 4 5 9 7 6 14 12 15 13 48 16 17 19 18 20 49 21 27 22 23 25 28 24 26 
IPUSUI-subgraph-0, 0 1 25 23 2 6 7 26 3 24 5 8 27 4 14 29 9 10 11 28 19 15 12 13 20 21 22 16 17 18 
IPUSUI-subgraph-2, 32 33 57 55 34 38 39 58 35 37 56 40 59 36 61 46 41 42 43 60 51 47 44 45 52 53 54 49 50 48 
MULTUL-subgraph-0, 1 13 61 3 14 62 63 64 57 20 15 16 58 59 60 18 21 17 19 
CERBEK-subgraph-0, 1 2 3 18 4 12 19 16 5 13 14 20 21 17 6 7 8 15 22 9 10 11 25 23 24 26 27 28 29 
CERBEK-subgraph-1, 30 47 31 32 45 48 33 41 43 46 49 50 34 42 44 51 35 36 37 52 53 54 38 39 40 55 56 57 58 
MIMHEY-subgraph-0, 0 1 2 3 4 20 16 5 17 6 18 7 13 8 9 11 14 10 12 
MIMHEY-subgraph-2, 24 25 26 27 28 43 39 29 40 30 41 31 37 33 32 35 38 34 36 
JODCEM-subgraph-4, 8 9 13 15 10 11 14 24 16 27 12 25 22 17 18 26 28 20 23 19 33 29 21 34 31 30 32 
JOCPAU-subgraph-4, 8 9 13 24 10 11 14 25 33 16 12 26 27 34 31 17 15 28 29 32 18 22 30 19 20 23 21 
MAFOTR-subgraph-0, 1 7 8 9 19 25 10 20 24 26 30 11 21 31 35 23 27 36 29 40 12 13 22 32 34 28 37 39 2 14 3 15 33 38 41 42 43 44 45 46 
LUSKIV-subgraph-2, 3 19 8 20 21 22 9 17 5 23 24 10 11 18 15 25 6 12 13 16 26 27 28 14 29 30 7 31 40 33 34 32 41 42 37 35 36 38 39 
VUCFAB-subgraph-0, 1 9 2 4 47 3 48 5 36 6 7 8 37 45 38 39 43 46 41 40 44 42 
KIKSAC-subgraph-0, 1 14 7 21 15 12 8 22 23 24 16 13 9 3 6 10 2 4 11 5 17 19 18 27 25 20 28 29 26 30 
KIKSAC-subgraph-1, 31 44 37 51 45 42 38 52 53 54 46 43 33 39 36 40 34 32 41 35 49 47 50 55 57 48 59 56 58 60 
WEXDIO-subgraph-1, 2 20 4 5 3 21 27 36 18 22 23 24 28 7 19 8 25 26 29 9 16 30 31 32 10 6 17 14 33 34 35 11 12 15 13 
QEQMUY-subgraph-1, 3 6 14 7 8 12 15 9 10 13 4 16 11 19 17 18 26 20 27 24 21 22 28 5 25 23 29 30 34 31 32 35 33 
FAKPIR-subgraph-0, 1 17 33 11 34 35 12 10 36 44 40 18 37 38 39 45 46 47 41 42 43 19 20 21 29 2 22 27 30 13 23 28 3 31 32 48 25 26 24 49 
KIMFAP-subgraph-1, 2 6 3 7 17 5 15 8 18 19 44 4 13 16 9 45 53 20 11 14 10 46 47 51 54 21 22 23 12 49 48 52 50 
BOVJAY-subgraph-0, 1 26 27 24 28 29 25 22 21 30 23 20 9 5 8 15 14 16 3 4 17 18 19 
SIGMEC-subgraph-0, 1 29 31 57 58 30 61 62 32 4 59 60 5 63 64 9 7 8 16 36 37 38 2 10 44 45 46 74 75 76 77 78 79 81 82 80 6 11 15 33 34 35 12 39 43 14 65 66 67 68 69 70 73 71 72 13 40 42 41 
ZELDOL-subgraph-2, 3 10 21 9 6 19 61 8 4 7 20 62 63 64 15 54 22 47 11 17 18 16 57 55 56 28 23 49 50 48 12 13 14 58 59 60 27 29 5 24 51 52 53 25 30 34 26 33 31 32 35 43 39 36 37 38 44 45 46 41 42 40 
OPIVOZ-subgraph-2, 3 18 16 19 20 21 17 15 4 22 23 13 7 5 24 11 14 9 25 26 27 12 10 28 29 6 30 31 32 33 8 34 35 37 36 38 
BEWYEH-subgraph-2, 3 17 23 16 18 22 28 24 10 52 53 19 54 58 21 27 63 25 59 11 4 39 20 55 57 26 62 60 41 5 40 7 8 56 61 12 14 33 6 32 9 34 35 42 43 13 47 15 48 29 30 31 36 37 38 44 45 46 49 50 51 
ZEKFEE-subgraph-2, 3 12 10 13 11 8 14 15 9 7 16 6 17 4 18 26 19 5 24 20 21 25 22 27 23 28 29 30 
CPYQAU-subgraph-3, 4 10 6 9 14 7 15 11 8 25 13 20 5 16 12 22 21 24 19 17 26 23 18 29 27 28 
MAVXUC-subgraph-1, 2 9 5 4 8 3 6 13 14 15 18 7 10 11 12 16 28 29 30 33 31 32 34 35 36 17 19 20 21 22 23 24 25 26 27 
XEBYOT-subgraph-0, 1 2 28 31 3 4 5 25 29 30 33 34 32 6 7 8 26 27 24 35 36 37 9 23 38 10 20 41 39 40 11 12 13 17 21 22 42 43 44 14 15 16 18 19 45 48 46 47 49 50 
COFTIB-subgraph-0, 1 5 3 6 2 4 9 7 8 10 46 11 12 13 47 15 14 16 22 17 18 20 23 19 21 
FEYCOD-subgraph-1, 2 4 3 5 25 29 6 14 26 27 28 30 31 32 7 8 12 15 9 10 13 16 11 17 18 24 33 19 41 22 34 35 36 20 21 42 43 44 23 37 38 39 40 
ORUFOZ-subgraph-0, 0 1 46 47 2 3 4 9 5 11 12 10 8 6 7 48 13 19 14 15 17 20 16 18 
QIXCUX-subgraph-2, 3 32 4 21 33 22 23 8 34 35 36 25 26 24 18 29 27 28 9 19 20 30 31 10 7 11 12 16 13 14 17 15 
LOLCIA-subgraph-1, 2 3 6 19 4 5 7 8 18 20 9 13 17 32 21 22 10 11 12 14 15 16 33 30 23 24 28 31 25 26 29 27 
LOLCIA-subgraph-3, 35 36 39 52 37 41 38 40 51 53 42 46 65 50 54 55 43 44 45 49 47 48 66 63 56 57 61 64 58 59 62 60 
IPTCMO-subgraph-0, 23
IPTCMO-subgraph-0
S 1.5290 0.0730 1.4528
C 2.5466 0.1797 0.0646
S 1.7674 0.9417 -1.2845
N 3.8167 -0.2562 -0.0489
C 4.5811 -0.9482 1.0205
C 4.4498 -0.1299 -1.3800
C 3.9547 -2.2956 1.3955
C 4.8319 -0.0374 2.2270
H 5.5644 -1.1383 0.5391
H 3.6869 0.5780 -1.9127
C 4.3627 -1.4432 -2.1749
C 5.7508 0.5087 -1.3462
H 4.6118 -2.8249 2.1140
H 2.9618 -2.1581 1.8672
H 3.8294 -2.9380 0.5019
H 5.3235 0.9046 1.9147
H 3.8889 0.2188 2.7474
H 5.4978 -0.5525 2.9476
H 4.7647 -1.2944 -3.1963
H 4.9546 -2.2435 -1.6872
H 3.3069 -1.7672 -2.2594
H 5.9738 1.2795 -0.5942
H 6.4165 0.4250 -2.2169
IPTCMO-subgraph-1, 23
IPTCMO-subgraph-1
S -0.8017 -1.6182 -0.8182
C -2.0485 -0.2900 -0.7864
C -1.6480 -2.3966 0.6280
S -1.9222 1.0475 -1.8824
N -3.1984 -0.7173 -0.1314
H -1.2166 -1.9625 1.5493
C -3.1401 -2.0597 0.4557
H -1.4634 -3.4870 0.6054
C -4.3709 0.1696 -0.0520
H -3.5914 -2.0243 1.4694
C -3.8830 -3.1026 -0.3922
H -3.9409 1.1927 -0.1215
C -5.0858 0.0511 1.2950
C -5.3210 -0.0064 -1.2464
H -3.8239 -4.1018 0.0852
H -4.9523 -2.8408 -0.4999
H -3.4383 -3.1667 -1.4058
H -5.8681 0.8322 1.3624
H -5.5933 -0.9288 1.4146
H -4.3827 0.1990 2.1378
H -4.7652 0.0790 -2.2003
H -5.8372 -0.9871 -1.2236
H -6.0970 0.7855 -1.2321
JEJNIY-subgraph-2, 9 10 23 26 11 25 20 24 27 12 13 14 17 21 22 28 29 30 15 16 18 19 39 31 37 40 33 32 35 38 34 36 
XADBIP-subgraph-1, 1 24 2 4 5 79 8 11 28 6 50 9 78 29 51 52 53 68 71 65 69 70 72 73 62 66 67 64 63 
BUBTEY-subgraph-0, 1 2 4 8 3 5 6 7 9 10 11 42 22 23 24 25 26 27 28 29 30 33 31 32 34 35 36 37 38 39 41 40 43 47 44 45 46 49 50 48 61 62 63 65 66 64 67 68 69 73 74 75 76 77 78 70 71 72 
LIQXAL-subgraph-1, 13 37 14 15 38 31 52 16 34 53 17 18 19 35 36 
CTMOPD-subgraph-1, 2 5 8 9 10 6 13 14 7 3 11 12 4 15 
CTMOPD-subgraph-3, 17 18 19 20 21 22 25 23 24 26 27 28 29 30 
AZIYOA-subgraph-2, 3 21 11 5 19 12 6 7 17 20 13 22 18 15 14 25 23 24 16 
AZIYOA-subgraph-3, 4 36 26 8 34 27 9 10 35 32 28 37 33 30 29 38 39 40 31 
XIRYUW-subgraph-1, 2 3 4 17 5 6 18 19 20 7 15 28 21 9 8 13 16 26 29 22 23 10 11 14 25 27 24 12 30 33 31 32 
AGUXIK-subgraph-3, 4 18 5 17 13 10 6 46 16 12 14 9 11 37 7 45 15 42 43 8 40 41 38 44 39 
BOSLOM-subgraph-1, 2 57 60 61 58 59 56 3 62 63 29 54 65 64 30 53 55 66 67 68 31 32 52 33 51 37 34 35 49 42 38 36 50 47 43 40 39 45 48 44 41 46 
YOJFOT-subgraph-0, 0 1 2 69 3 4 66 70 5 32 43 71 6 14 33 41 44 52 16 72 8 7 12 15 34 35 42 39 45 46 50 53 17 18 20 9 10 13 36 37 40 48 47 51 19 21 11 38 49 22 30 24 23 28 31 25 26 29 27 
MUTMET-subgraph-0, 1 12 24 9 13 22 15 10 11 8 14 20 23 16 25 41 18 21 17 26 27 28 42 43 44 19 2 29 3 45 40 30 31 4 56 46 47 38 32 54 48 36 39 33 34 52 55 49 50 37 35 53 51 
DERREY-subgraph-1, 2 12 7 8 26 13 14 3 9 10 5 46 23 17 15 16 27 11 44 25 20 24 18 19 28 29 30 21 22 4 6 45 31 36 32 40 37 38 39 33 34 35 41 42 43 
POSBUX-subgraph-1, 2 3 7 21 8 16 22 30 9 10 4 14 23 24 28 6 11 12 17 5 15 25 26 29 31 13 18 19 20 27 33 34 32 
JIRFOG-subgraph-0, 1 54 8 42 55 14 43 4 56 64 9 10 15 44 52 11 57 58 65 62 2 3 45 46 50 53 16 59 60 63 18 68 47 48 51 17 12 13 61 19 30 66 7 49 5 6 20 28 31 67 73 69 21 22 26 29 32 40 74 75 76 70 71 72 23 24 27 33 34 41 38 25 35 36 39 37 
GOMSIN-subgraph-1, 3 4 7 5 9 8 15 10 17 18 16 11 6 12 13 14 
YAVCAB-subgraph-0, 1 18 20 19 8 33 21 22 9 16 34 35 30 2 23 24 10 5 17 14 27 31 32 3 4 25 26 11 12 15 28 29 13 
BERVEA-subgraph-0, 1 26 3 4 22 27 28 29 19 30 25 23 24 20 21 16 33 31 32 17 2 18 34 35 5 12 8 36 40 13 14 15 9 10 11 37 38 39 41 42 43 
SOCGEA-subgraph-0, 1 9 11 8 15 24 33 14 26 5 50 16 25 56 34 46 4 62 27 60 2 30 51 52 57 54 47 10 23 63 61 38 40 53 55 28 37 58 45 39 41 74 78 29 64 48 59 70 68 42 43 44 75 76 77 81 79 80 65 66 49 71 72 69 67 73 
VAXNIS-subgraph-3, 4 11 5 10 12 9 28 6 13 16 36 37 29 7 8 14 38 15 30 31 32 33 34 35 39 17 18 19 20 41 42 40 43 44 45 27 21 23 22 24 48 46 47 25 26 49 50 51 52 53 54 55 
ZEPSIW-subgraph-0, 1 10 9 2 23 24 8 11 14 3 12 4 13 30 31 33 32 
TEPHOO-subgraph-0, 1 57 4 5 46 66 58 38 42 37 47 55 67 64 59 60 41 39 40 43 44 45 3 49 48 53 56 65 62 61 50 51 54 63 52 
BAKCOH-subgraph-1, 2 3 20 4 22 18 21 5 6 23 24 17 19 8 7 25 30 16 10 12 9 33 31 32 26 14 11 13 34 35 36 27 28 15 37 38 39 59 29 40 60 61 56 41 42 43 57 58 53 44 45 46 52 54 55 49 47 48 50 51 
ZATWAS-subgraph-0, 1 2 5 16 3 22 4 40 17 21 28 27 23 34 41 45 18 46 50 20 33 29 26 55 51 24 35 39 66 42 44 70 19 47 49 60 32 30 56 25 54 52 36 61 65 38 43 67 69 48 59 31 57 53 37 62 64 68 58 63 
VEFYIS-subgraph-0, 1 5 2 6 3 7 8 9 10 11 12 20 13 14 18 21 15 16 19 22 17 23 24 25 33 26 27 34 31 28 29 32 30 
RITKAJ-subgraph-1, 2 17 15 18 7 13 16 19 8 14 20 21 24 22 30 25 23 39 31 9 3 37 40 33 32 26 28 35 38 34 27 29 36 
DOTQAH-subgraph-1, 3 11 4 12 19 13 16 20 21 31 14 22 15 17 18 26 33 28 32 5 23 27 34 35 29 30 6 25 24 
DOTQAH-subgraph-2, 7 36 37 8 41 44 38 42 43 51 45 46 47 40 39 56 52 53 48 9 58 57 54 55 49 50 10 59 60 
RIPSEP-subgraph-2, 21 27 51 22 23 28 29 30 31 25 26 24 52 53 42 54 32 43 44 45 33 34 38 46 47 48 35 36 37 41 39 40 49 50 55 57 56 
VAHMAV-subgraph-1, 24 25 33 41 26 27 34 31 35 39 28 29 32 36 37 38 40 30 
EGOKEQ-subgraph-0, 1 18 3 12 48 19 23 76 6 17 13 20 69 22 56 11 7 16 72 65 14 57 21 61 10 51 78 8 73 15 83 79 9 58 60 74 75 
XIWSEC-subgraph-2, 3 9 18 4 22 10 16 19 20 21 5 8 25 23 24 11 12 17 14 26 6 59 7 13 15 27 35 37 60 68 48 28 29 33 36 38 46 61 62 66 69 49 57 30 31 34 39 40 44 47 63 64 67 50 51 58 55 32 41 42 45 65 52 53 56 43 54 
QUQKAQ-subgraph-0, 1 12 11 13 18 20 14 15 17 19 21 7 16 8 22 2 3 25 23 24 26 34 27 28 35 32 29 30 33 31 
QUQKAQ-subgraph-1, 4 37 36 38 43 45 39 40 42 44 9 46 41 10 47 5 6 49 50 48 51 59 52 53 57 60 54 55 58 56 
XISRIE-subgraph-1, 2 3 6 4 14 5 7 24 20 15 16 35 9 10 8 25 33 21 22 23 17 18 19 36 44 11 12 13 26 27 34 31 37 38 42 45 28 29 32 39 40 43 30 41 
NOPSAP-subgraph-0, 1 22 24 5 21 50 23 2 48 49 20 19 46 47 18 44 45 17 42 43 41 16 40 38 39 15 36 37 14 34 35 13 33 12 32 11 30 31 28 4 29 10 9 27 3 6 7 8 25 26 
YOZLIL-subgraph-2, 33 34 39 49 35 37 40 50 51 60 36 38 41 47 61 62 63 42 45 48 43 44 46 64 65 66 67 
XATSEU-subgraph-3, 4 10 12 7 11 8 13 14 15 5 9 26 27 28 29 30 38 31 32 36 39 33 34 37 6 35 
PUPDUA-subgraph-2, 3 34 20 35 36 14 21 7 17 22 15 4 5 24 18 12 23 8 6 30 25 26 16 19 10 13 9 32 31 27 28 37 11 33 29 38 39 40 
JEBCEY-subgraph-0, 1 3 11 6 33 10 4 12 16 9 34 5 2 43 7 44 13 15 48 41 42 8 17 24 35 36 37 45 14 47 38 39 40 18 22 23 46 49 19 21 53 54 50 20 52 51 
XILMEM-subgraph-2, 3 6 4 5 12 7 13 14 15 9 10 8 11 16 17 18 19 20 
YIJXUL-subgraph-0, 1 15 13 16 11 14 9 17 10 12 18 4 19 5 20 21 22 23 25 6 24 26 7 8 27 28 29 
JAZBOF-subgraph-2, 11 19 12 17 20 33 13 18 15 27 21 34 35 36 14 16 25 28 22 26 24 23 29 30 31 32 
TEKYUD-subgraph-0, 1 2 3 16 4 7 17 5 18 8 6 9 13 10 15 12 14 11 19 25 26 27 21 22 23 24 20 
TEKYUD-subgraph-1, 28 29 31 30 36 32 37 54 33 35 42 38 34 41 43 50 39 47 40 44 45 46 51 52 53 49 48 
GANLUD-subgraph-0, 1 25 59 71 26 27 28 63 73 74 72 68 70 75 69 67 83 76 80 84 81 
GANLUD-subgraph-1, 2 41 49 40 42 43 44 50 51 52 5 57 12 58 23 10 29 78 24 30 79 
GANLUD-subgraph-2, 3 18 45 53 77 46 47 48 54 55 56 82 16 21 6 17 19 35 22 20 36 
GANLUD-subgraph-3, 4 37 7 38 39 64 9 8 32 65 66 11 33 34 31 13 60 14 15 61 62 
MOSZOJ-subgraph-3, 7 12 8 11 35 9 14 10 34 13 19 15 33 36 37 38 18 20 39 16 17 42 27 21 40 41 28 32 26 22 29 48 52 31 25 47 43 23 49 30 51 46 24 44 50 45 
YIDDOF-subgraph-0, 0 1 2 3 38 4 5 39 6 14 22 30 8 9 7 16 17 15 24 25 23 32 33 31 40 41 42 43 44 45 46 47 10 18 26 34 11 12 13 19 20 21 27 28 29 35 36 37 
JUXLUL-subgraph-2, 3 18 21 7 10 26 28 19 27 29 30 20 31 33 34 32 
JUXLUL-subgraph-3, 4 9 13 6 5 15 11 14 16 17 12 8 22 25 23 24 
FITDES-subgraph-0, 0 12 11 13 10 32 33 14 9 31 15 3 34 7 16 17 18 19 35 36 37 38 39 40 20 21 8 41 42 43 44 45 46 22 47 23 28 24 27 4 25 48 26 50 1 49 
NAKVIG-subgraph-0, 0 1 2 24 3 4 7 5 6 8 12 25 9 10 13 18 14 11 16 26 15 17 27 19 21 20 29 22 
